,sphere1,sphere2,sphere3,ackley1,ackley2,ackley3,rastrigin1,rastrigin2,rastrigin3
21,0.23036983935316138,0.16799578851292143,0.13728756556571126,7.268921602744035,4.957532575602084,0.9188275118942357,2.708531626536268,1.2357007854223752,0.9535187916144787
22,0.314418871128597,0.1572525891674637,0.11470779031116843,7.379925179652588,3.9098307747113252,0.5514018199020433,2.8990141057803416,1.5437000694859928,1.0975585389937554
23,0.22628868353192141,0.17741159754628905,0.12778495897165512,9.068173920553345,4.618484860146227,2.2337051627380284,3.8943628086672866,1.583014343120754,0.9980311421629594
24,0.2206121777066095,0.15703713210955994,0.09728406253028996,9.346602496866836,5.425881566197194,3.8746434240180108,2.9615600700780034,1.4829027794730805,1.4094997622735383
25,0.2530204770893018,0.14152900926545406,0.1611838478385915,6.047020253195955,4.855280833850986,1.151047926831241,2.5752287080982526,1.3369332782824377,0.888660642965332
26,0.21873152439425453,0.17547174733102416,0.0915557519160514,5.939124896326113,5.391293963244671,0.9540929521601005,3.3283782493303375,1.6062744952802348,0.9647723422741865
27,0.2722327289209746,0.14094010203796192,0.15308257329408873,9.224868600071854,3.695137808671342,1.1198462599434007,3.3920917895510145,1.547876131634369,1.451084173317073
28,0.2617572778923494,0.14412741736054824,0.09835842061876121,8.982133842767206,3.583438792581341,1.1730673367785553,2.9835311490749707,1.9005512034386622,1.064906263010419
29,0.24681522429668226,0.22651773242424067,0.10618008238140927,10.052685365214806,2.5718669582358222,2.64163787125848,3.4874382770150847,1.70670502431717,1.359693197381321
30,0.33406791452555573,0.17170651665190034,0.15416347455892268,8.6355615106838,4.568265291991807,1.0715864957100039,3.0183627251898537,1.8933304403562796,0.9491525421168674
31,0.3200832836966873,0.18366009614629997,0.15782257121154947,7.199878887773201,3.503514453553173,0.4179125088070478,3.536224434833288,1.5877340065069072,1.3143018289382389
32,0.24432965848647942,0.1357547602972963,0.1135045181594608,4.922114830298774,7.1933298090396764,5.0754976283292,3.715068066609599,1.2024115468223873,1.1558433762413491
33,0.2988589657780361,0.13636024592531001,0.11790834157845353,6.805245907738173,2.8612794092968876,2.554055500237747,3.6292238427034382,2.3665460841007206,1.185125078694761
34,0.26463025463669154,0.16825650455191987,0.1676265232013599,8.751676938172391,2.461820205686793,0.7294991876542529,2.9535066528698386,2.128336896256646,1.126265336275517
35,0.21182610594871232,0.1240721579279727,0.1591243230630091,7.419853653311009,3.3013710889435073,2.188860651000834,2.675590692844262,1.8661421271680958,0.8696870746800991
36,0.25345636809518635,0.16683451788885367,0.1623279308385755,9.911121848143567,4.168412995439887,0.42769027368750184,4.73124541310607,2.277360377230898,0.8823303846200478
37,0.1868985798249286,0.1815614206439156,0.16251799975635314,4.994559342663411,5.82285206628909,1.4870916281788913,2.889082056851236,1.7168055827117286,1.6979696647512525
38,0.24473117544762113,0.17149781512409817,0.12410961795895936,6.228919054896026,4.125606210852995,1.3987869818842724,4.08627428664822,2.1114280778037573,0.6776430590780694
39,0.2322014306552121,0.15065219366413193,0.1234109532220657,5.427866608257238,4.2179592935648165,2.747205394006902,4.4773192783471645,1.1020089484631583,1.1373419819875956
40,0.1924435197678938,0.17371676723043827,0.15363993798176864,5.68825512590134,5.57929595153764,2.3699624511048656,2.3395799018689423,1.3415222328703782,1.5419287083040087
41,0.2581061771553131,0.18617866597542126,0.1259783567873783,6.657780987461931,1.9700838004271435,1.2216691161443896,3.21639090714001,1.6161976431392133,1.009554364808389
42,0.29982742071818946,0.11894318872095491,0.1582514473180014,6.798266054365672,4.357216857316563,3.5401126500399123,3.1647133122350346,1.6831411497814657,1.262820701082921
43,0.33220902856981815,0.14725052676108216,0.11963187911092074,9.809806376922085,8.854649307833075,0.4831311321964177,3.7836839996667657,1.3474886597211264,1.3738656045036832
44,0.19960813923296378,0.13472475748384738,0.11825576278411531,10.85494937777342,4.981739759415318,0.5244043686508024,2.7513001740179877,1.6737190333894674,1.048652823707966
45,0.2599398812037391,0.21025508576777363,0.15488916502457628,10.086478493162549,4.447992720022313,2.782829770591393,3.066997368438595,1.296357274018772,1.4133090287090913
46,0.3121714416393308,0.14694286228481446,0.1400871903466216,8.457085615442844,1.3343777402075387,6.123089862273754,2.922085647125172,1.8345806784740852,1.3717239479762025
47,0.2085606422116467,0.17278674264189214,0.11154720565666479,6.417718357524782,4.855090425439432,3.3815849067005708,4.4179615655738305,1.899733601597817,1.1369677040749195
48,0.25178502004486825,0.18738220499310354,0.1559318807677909,7.908447483677835,2.058629502328839,2.7779108528680836,4.335060306028942,1.9037527304245359,0.7024837108966243
49,0.24264341559681296,0.20656728767835433,0.12204790971030603,10.626052021611944,3.537273394637932,1.6699421544776054,2.4320558891152206,1.6020499678393925,1.3340878701028154
50,0.2769349490926113,0.13574885782958931,0.1404202172445958,7.916390965679365,4.765261869638268,2.4596672912558546,3.3479899401296462,2.25413304727349,0.8820163636645919
51,0.324412044330465,0.16117395229685824,0.11744061067568756,8.32824107978556,6.8259947484303325,4.009287723338848,3.1818141413792196,1.551370735743547,0.9215934045639491
52,0.2386689405389934,0.13544204283579012,0.0752114632907325,9.103853113979806,2.7730194620312703,2.947618624448313,2.9984720546409767,1.3868372003281977,1.457165751287221
53,0.2506166864261915,0.12787672230521216,0.1748538980984467,8.010815636692797,3.7902840569922773,0.6916014101215923,2.085381697287763,1.7547394432213355,0.6955212539424274
54,0.18851882739170583,0.16085494906884173,0.11614475564808757,8.043034553853115,1.1221399825766851,0.5333370056396142,2.689028215710324,1.4417786863560782,0.7635687493766664
55,0.24903357844750995,0.1457099430646565,0.137097477932913,7.466739207544963,4.379963344405697,1.1673732546098334,3.4785343656788483,1.9046735725319586,0.9292353060225855
56,0.24517877824031262,0.15885254838184903,0.12716284050633467,8.3689129178011,3.7861322296981,0.43921147852323,2.295053390243584,1.593033919940853,1.4480985283235381
57,0.2726712253418531,0.15293470199879705,0.10052777651718296,7.005550025116811,5.478904275249879,2.198978544136969,2.003857150270078,1.77841663498934,1.2629079318597936
58,0.24755455172401075,0.20840647177753113,0.1469366786727943,9.107332391107828,3.9522520093962177,1.9768357633755538,3.458838167805665,2.3560737917954166,0.9280161343010305
59,0.22333526380045288,0.13090627026589413,0.13118779826871468,7.778272667337585,5.6733623477508015,0.5293262184984282,3.3722380367635894,1.3771158051826473,0.9269337468799229
60,0.18723007814234774,0.20904842083751438,0.13775335689870302,8.276081738639405,5.329249472085772,0.7300835498390714,3.1674673119402628,2.1635640543522765,1.2160636170402332
61,0.20515502556142523,0.16989931792664295,0.11598648610468734,7.99031596674524,4.977193906836172,0.7353709172258022,2.875925666350866,2.057969749615844,1.1370098564406086
62,0.19313000405007225,0.17572614909005654,0.09224832852570282,9.098354512990472,3.5075661303777914,4.110388890491553,3.6079592310131536,1.7156136157241462,0.8087662689224707
63,0.18061638960112775,0.15747869454849733,0.11677082962305985,8.71662805913553,8.24350772507371,2.4010910960019265,2.620164148121734,1.6233960431258354,0.9001148587078827
64,0.24508737671997255,0.19332270769789914,0.19972396640210377,9.424431475109765,3.3512522182176943,3.6001283521415517,3.7756483699607757,1.5874963862063285,1.3647868869833544
65,0.20184042119941462,0.16269422567451244,0.09072128699911489,7.63710899020082,4.527922535441106,2.213375869787403,3.2329003572616495,1.3283635857887002,0.6868127696277033
66,0.25012143086597877,0.13030988435012453,0.12484927302124182,10.146568215426834,3.614147357593766,0.4641384189479233,2.895478531863474,1.7145689504701604,1.2974226691709885
67,0.2152712995998478,0.19608169006733592,0.1296375849167361,6.1380318749513325,4.730641312854385,0.739406904889972,3.439760005497166,1.863381349674259,0.962630376212274
68,0.2421391967720397,0.13722125848260885,0.10570559797418325,8.442979326581158,4.118886521022999,0.662676783562598,2.487606194175225,1.2375164523804607,0.8914069539096923
69,0.2903775677730785,0.1603349838322993,0.18888521545422474,7.774215261345942,2.908557769334041,0.929487098884818,2.8964942818916977,1.7675428823350863,1.1077427461266092
70,0.2851437525915139,0.12577446491251779,0.11815935216527225,7.2122182411600075,5.35721085770742,2.05012602092255,3.757845449352763,1.8943801313736532,1.3944336881152974
71,0.22478762835320043,0.14223411012789633,0.1141435234057329,6.31173392896833,5.054899310473009,3.3333075220339694,3.042141972381819,1.240718342450064,0.9987416438240035
72,0.3321120830633179,0.16742284792638856,0.15300734552462233,9.576397906590238,3.919823533185663,0.9601421961725775,3.131349134843995,1.98849513632811,0.7481535604208495
73,0.29699381803959357,0.0912699248652126,0.12042907506171123,6.903910324138094,5.399221255617542,1.1119618563440778,3.9242387413544386,1.5085775776238857,0.9221052971326582
74,0.348675718143203,0.20291227439700585,0.12307520118281108,9.208376887244107,3.1455043935102873,5.898766731987906,2.737864610277787,2.390064206608514,1.0136641454992714
75,0.3108304594910569,0.1181379942842908,0.15540557175791372,6.800888856507514,4.889273075146316,5.141954363594648,3.672279937825359,2.03559177234949,1.0584593255331243
76,0.2109597383000942,0.14986145361210373,0.11325506093997331,5.658474089857397,7.04769740779106,2.259617494694189,3.2264652215537857,1.7874233368834247,1.196743223780106
77,0.25968346678735305,0.19591875245028384,0.1393824899531491,9.612237838005118,3.3142048672267483,3.4395822942937024,2.633220015683114,2.1236826652676775,0.9036730887569838
78,0.29289627596270473,0.16777916565838877,0.1645139585889194,8.905360088564475,3.906666465903183,5.229916239398527,2.9232328614859,1.7578386226241978,1.0206717729657033
79,0.24566126114278605,0.15713383307336332,0.17330354889032093,8.152872679328453,4.565568936289821,2.4356126239982774,3.2289710515701673,1.0413023878996408,1.1256060095416534
80,0.2695484899789185,0.16238453897646127,0.06056281875954576,9.09648139110668,6.454019861764792,1.755880037637492,2.9891482191038548,1.9497049619701403,1.3403496690329777
81,0.2724481287705098,0.1938100677384425,0.139209833044541,9.750617462620891,3.568390638386494,1.5565252018167046,2.7283896744344136,1.3983208657438528,0.9990943740342864
82,0.31336435651088496,0.13183860904636438,0.13264143159049785,6.983153634123534,3.4380129362707414,5.273549853486084,2.6402038227144273,1.733087026196221,1.271336944173977
83,0.23350608331319872,0.12942695207385402,0.10884065252528233,8.787722710965543,2.4922241623221013,3.5582184084089787,2.843291171129371,1.2884953864260522,0.8608032422954682
84,0.2594089956943868,0.13017102272385683,0.11458106422041228,7.034785283129071,3.4724370076898614,1.174493388940275,2.693472982442949,2.2592136516730386,1.0617993116744908
85,0.2268123058801043,0.13680142941828985,0.12751090375138255,9.882246641446072,4.194443575569403,2.622813754571223,2.771100043660602,2.0969935517272646,0.5677493386348135
86,0.2673604384524187,0.1324594780774057,0.13265199601139793,6.526240670375586,4.630061648056467,0.4200495155846924,3.299728327767049,1.7438327736292039,1.3188589118154586
87,0.3146714083076463,0.14763498222570515,0.11081971314614576,11.504951767629638,4.472964629405231,1.6703608852596374,2.7804085078124587,1.3378935621396013,0.9521203830039797
88,0.2544540179542049,0.1716006182575363,0.11222037410365734,7.302826820758573,5.121766475516207,2.160749075556354,3.2951904893125907,1.4937895579998726,1.0722243178239197
89,0.3563982654657187,0.1293003600211326,0.1009585148567401,9.706619422466105,1.91512408685839,2.529113976092533,2.866214964603121,2.2084007165715493,1.152581080832718
90,0.3228911335075013,0.15891292260028017,0.14733015804513816,9.691701579274426,4.661840243217657,3.5741861897760927,2.913190411653619,1.7148367949825793,0.8146846333908823
91,0.2504202199178445,0.13583621948548316,0.1265859782337196,10.489519850070856,4.5176506005998345,1.789827226094415,2.4398154772818614,2.055787238765936,1.246402402064416
92,0.18955431466521425,0.1851547435368082,0.15780579807085476,9.502471187842096,4.945128147062199,0.5943688364910361,3.4765434008438474,2.0162922702253523,0.9993406980076065
93,0.342514565912453,0.19856043204287246,0.11606896484004865,8.968814211831527,4.497107997093719,1.9689836044349363,3.2757570612756672,1.7484246973885036,1.0753962365874936
94,0.23679562591541128,0.08365625452307958,0.12133002163501909,8.334041339275263,2.626819217026736,0.525569732803824,3.1042505338433535,1.5601741166055907,1.0078891877849483
95,0.25686155564228963,0.1535953698789355,0.16394956616647582,8.985242561401487,5.0609147360572955,3.4076719701148037,2.4180118960173647,1.6739545908908926,1.0242661532368595
96,0.25637927033132646,0.22866807425501082,0.17045213344783045,7.564225648110664,3.016010053524031,1.4428800391088525,3.0360485884173114,1.3740713069008923,1.072155460831921
97,0.296082393876739,0.16143286159568918,0.14845253005349862,7.488734905520327,5.3121688824469455,0.5768145192582472,3.1076881265363947,1.643213362681432,1.1549297603606035
98,0.3241630528275913,0.13806249887545685,0.11229945810584399,8.59768604958091,7.604326553084013,2.409216562433867,4.450461555935569,2.106684725250403,1.294298868481577
99,0.25589055374787345,0.20504883315489045,0.14930407063224113,11.216686914075146,2.0233742060959066,0.9044546855853511,2.989520231366137,1.4102507033488507,1.2403260572939088
100,0.3306305906338146,0.15931959357428446,0.1305107922651626,5.092106015433741,5.118165417088968,0.4253389571458615,2.907668019584406,2.8201266345555,1.7006775508579182
